Neighborhood,Neighborhood_lat,Neighborhood_long,Restaurant,Restaurant_lat,Restaurant_long
York Mills West,43.7527583,-79.4000493,Mt Everest Restaurant,43.713265579296,-79.36652040161064
York Mills West,43.7527583,-79.4000493,Sassafraz | Cafe | Restaurant | Private Events,43.67034226367314,-79.39104050451753
York Mills West,43.7527583,-79.4000493,Azure Restaurant & Bar,43.644749195919346,-79.38511295085902
York Mills West,43.7527583,-79.4000493,Mapo Korean BBQ Restaurant 마포상회,43.664095885903244,-79.41673815250397
York Mills West,43.7527583,-79.4000493,Song Cook's Authentic Korean Restaurant,43.79831502674248,-79.42227853160819
York Mills West,43.7527583,-79.4000493,360 Restaurant,43.642537317144566,-79.38704201569328
York Mills West,43.7527583,-79.4000493,Perfect Chinese Restaurant 雅瓊海鮮酒家,43.78777423062292,-79.27029393705004
York Mills West,43.7527583,-79.4000493,Phoenix Restaurant 金鳳餐廳,43.831827913204194,-79.4049986221227
York Mills West,43.7527583,-79.4000493,Octagon Restaurant,43.81113035220627,-79.42260506974613
York Mills West,43.7527583,-79.4000493,Rol San Restaurant 龍笙棧,43.65431754076345,-79.39864998374682
York Mills West,43.7527583,-79.4000493,Sorento Restaurant,43.72657509457231,-79.34198930569546
York Mills West,43.7527583,-79.4000493,Hemispheres Restaurant & Bistro,43.65488413420439,-79.38593077371578
York Mills West,43.7527583,-79.4000493,Fortune Stone Restaurant 滾石餐廳,43.81994672231424,-79.32538162920089
York Mills West,43.7527583,-79.4000493,Inware Restaurant Equipment and Supplies 宏鑫餐具,43.80413,-79.29606
York Mills West,43.7527583,-79.4000493,Symposium Café Restaurant & Lounge,43.8272541897973,-79.42657243659112
Willowdale West,43.7827364,-79.4422593,North Restaurant,43.79800072399557,-79.42493847474957
Willowdale West,43.7827364,-79.4422593,Song Cook's Authentic Korean Restaurant,43.79831502674248,-79.42227853160819
Willowdale West,43.7827364,-79.4422593,Sariwon Korean BBQ Restaurant 사리원,43.80870812591984,-79.42290072232572
Willowdale West,43.7827364,-79.4422593,Symposium Cafe Restaurant & Lounge,43.77107544003332,-79.41339624610163
Willowdale West,43.7827364,-79.4422593,De Kings Caribbean Restaurant,43.788072,-79.471312
Willowdale West,43.7827364,-79.4422593,Shanghai Chinese Restaurant 상해반점,43.7772828010856,-79.41476943272222
Willowdale West,43.7827364,-79.4422593,Cottage Restaurant,43.77557162610398,-79.41323375417596
Willowdale West,43.7827364,-79.4422593,Octagon Restaurant,43.81113035220627,-79.42260506974613
Willowdale West,43.7827364,-79.4422593,東海漁村 Tasty BBQ Seafood Restaurant (Tasty BBQ Seafood Restaurant),43.79442474187201,-79.35330022583534
Willowdale West,43.7827364,-79.4422593,Kiva's Bagel Bakery & Restaurant,43.79163316033195,-79.44789150157098
Willowdale West,43.7827364,-79.4422593,Legend Chinese Restaurant 麗晶酒家,43.805176820568626,-79.4203953590659
Willowdale West,43.7827364,-79.4422593,Belle Restaurant,43.774325455615156,-79.44265133679542
Willowdale West,43.7827364,-79.4422593,Szechuan Gourmet Restaurant,43.79161962015012,-79.44805244066345
Willowdale West,43.7827364,-79.4422593,Symposium Café Restaurant & Lounge,43.8272541897973,-79.42657243659112
Willowdale West,43.7827364,-79.4422593,Union Restaurant,43.64585979013257,-79.41953208988866
Willowdale West,43.7827364,-79.4422593,Chinese Halal Restaurant 中華牛羊館,43.79127199334216,-79.36698009117329
Willowdale West,43.7827364,-79.4422593,Phoenix Restaurant 金鳳餐廳,43.831827913204194,-79.4049986221227
Willowdale West,43.7827364,-79.4422593,Lee Town Restaurant,43.76419503107473,-79.4116255620473
Willowdale West,43.7827364,-79.4422593,Hot Spicy Spicy Chinese Restaurant 麻辣烫川菜馆,43.791342761629494,-79.3674938814755
Willowdale West,43.7827364,-79.4422593,Katsura Japanese Restaurant 桂,43.75625865963421,-79.34957097779701
Willowdale West,43.7827364,-79.4422593,The Lakeview Restaurant,43.64943515996231,-79.42039021958406
Willowdale West,43.7827364,-79.4422593,Golden Horse Restaurant 澳門街,43.88043060021475,-79.39375823887445
Willowdale West,43.7827364,-79.4422593,Insomnia Restaurant and Lounge,43.665179618013326,-79.41096552569321
Willowdale West,43.7827364,-79.4422593,Victoria's Restaurant,43.64929834396347,-79.37643067251867
Willowdale West,43.7827364,-79.4422593,Fortune Stone Restaurant 滾石餐廳,43.81994672231424,-79.32538162920089
Willowdale West,43.7827364,-79.4422593,Sassafraz | Cafe | Restaurant | Private Events,43.67034226367314,-79.39104050451753
Willowdale West,43.7827364,-79.4422593,John's Chinese BBQ Restaurant 敍香園,43.84150765443716,-79.39947763336436
Willowdale West,43.7827364,-79.4422593,O Mei Restaurant 峨媚,43.84291604180018,-79.39049599742796
Willowdale West,43.7827364,-79.4422593,Phoenix Restaurant 金鳳餐廳,43.81772238564974,-79.34942407604751
Willowdale West,43.7827364,-79.4422593,Golden Court Abalone Restaurant 黃金閣鮑翅海鮮酒家,43.84400322094709,-79.38824384707388
Parkwoods,43.7532586,-79.3296565,Katsura Japanese Restaurant 桂,43.75625865963421,-79.34957097779701
Parkwoods,43.7532586,-79.3296565,Makkalchon Korean Restaurant 맛깔촌,43.74494499908732,-79.2964935606234
Parkwoods,43.7532586,-79.3296565,東海漁村 Tasty BBQ Seafood Restaurant (Tasty BBQ Seafood Restaurant),43.79442474187201,-79.35330022583534
Parkwoods,43.7532586,-79.3296565,The Curry & Roti Restaurant,43.74255417829396,-79.30879201655391
Parkwoods,43.7532586,-79.3296565,Darband Restaurant,43.755193955394894,-79.34849758596626
Parkwoods,43.7532586,-79.3296565,Friendship Restaurant,43.77579410042833,-79.32249604076907
Parkwoods,43.7532586,-79.3296565,The Royal Chinese Restaurant 避風塘小炒,43.78050473445372,-79.29884391314476
Parkwoods,43.7532586,-79.3296565,Sorento Restaurant,43.72657509457231,-79.34198930569546
Parkwoods,43.7532586,-79.3296565,Friendship Restaurant,43.77567043339947,-79.32236299364281
Parkwoods,43.7532586,-79.3296565,Fortune House Restaurant 富記,43.790024794317674,-79.30250916721887
Parkwoods,43.7532586,-79.3296565,Chinese Halal Restaurant 中華牛羊館,43.79127199334216,-79.36698009117329
Parkwoods,43.7532586,-79.3296565,Perfect Chinese Restaurant 雅瓊海鮮酒家,43.78777423062292,-79.27029393705004
Parkwoods,43.7532586,-79.3296565,Union Restaurant,43.64585979013257,-79.41953208988866
Parkwoods,43.7532586,-79.3296565,Golden Seven Chinese Cuisine Restaurant,43.77655478621968,-79.30663809245308
Parkwoods,43.7532586,-79.3296565,Hot Spicy Spicy Chinese Restaurant 麻辣烫川菜馆,43.791342761629494,-79.3674938814755
Parkwoods,43.7532586,-79.3296565,IKEA Restaurant,43.76835882684743,-79.36851709651603
Parkwoods,43.7532586,-79.3296565,Inware Restaurant Equipment and Supplies 宏鑫餐具,43.80413,-79.29606
Parkwoods,43.7532586,-79.3296565,Karaikudi Chettinad South Indian Restaurant,43.756041539453136,-79.27627591942013
Parkwoods,43.7532586,-79.3296565,North Restaurant,43.79800072399557,-79.42493847474957
Parkwoods,43.7532586,-79.3296565,Victoria's Restaurant,43.64929834396347,-79.37643067251867
Parkwoods,43.7532586,-79.3296565,Golden Ray Chinese Restaurant,43.79809,-79.33378
Parkwoods,43.7532586,-79.3296565,The Lakeview Restaurant,43.64943515996231,-79.42039021958406
Parkwoods,43.7532586,-79.3296565,Mt Everest Restaurant,43.713265579296,-79.36652040161064
Parkwoods,43.7532586,-79.3296565,Insomnia Restaurant and Lounge,43.665179618013326,-79.41096552569321
Parkwoods,43.7532586,-79.3296565,Fortune Stone Restaurant 滾石餐廳,43.81994672231424,-79.32538162920089
Parkwoods,43.7532586,-79.3296565,Sariwon Korean BBQ Restaurant 사리원,43.80870812591984,-79.42290072232572
Parkwoods,43.7532586,-79.3296565,Sassafraz | Cafe | Restaurant | Private Events,43.67034226367314,-79.39104050451753
Parkwoods,43.7532586,-79.3296565,Alton Restaurant 益街坊,43.82558151136016,-79.27603832875346
Parkwoods,43.7532586,-79.3296565,Beef Noodle Restaurant 老李牛肉麵,43.785937477135555,-79.27603076031062
Parkwoods,43.7532586,-79.3296565,Azure Restaurant & Bar,43.644749195919346,-79.38511295085902
Don Mills North,43.7459058,-79.352188,Katsura Japanese Restaurant 桂,43.75625865963421,-79.34957097779701
Don Mills North,43.7459058,-79.352188,Darband Restaurant,43.755193955394894,-79.34849758596626
Don Mills North,43.7459058,-79.352188,Sorento Restaurant,43.72657509457231,-79.34198930569546
Don Mills North,43.7459058,-79.352188,東海漁村 Tasty BBQ Seafood Restaurant (Tasty BBQ Seafood Restaurant),43.79442474187201,-79.35330022583534
Don Mills North,43.7459058,-79.352188,Windfields Restaurant,43.75330963411871,-79.3588366714113
Don Mills North,43.7459058,-79.352188,IKEA Restaurant,43.76835882684743,-79.36851709651603
Don Mills North,43.7459058,-79.352188,Mt Everest Restaurant,43.713265579296,-79.36652040161064
Don Mills North,43.7459058,-79.352188,Union Restaurant,43.64585979013257,-79.41953208988866
Don Mills North,43.7459058,-79.352188,Makkalchon Korean Restaurant 맛깔촌,43.74494499908732,-79.2964935606234
Don Mills North,43.7459058,-79.352188,Chinese Halal Restaurant 中華牛羊館,43.79127199334216,-79.36698009117329
Don Mills North,43.7459058,-79.352188,Hot Spicy Spicy Chinese Restaurant 麻辣烫川菜馆,43.791342761629494,-79.3674938814755
Don Mills North,43.7459058,-79.352188,Victoria's Restaurant,43.64929834396347,-79.37643067251867
Don Mills North,43.7459058,-79.352188,The Lakeview Restaurant,43.64943515996231,-79.42039021958406
Don Mills North,43.7459058,-79.352188,North Restaurant,43.79800072399557,-79.42493847474957
Don Mills North,43.7459058,-79.352188,Insomnia Restaurant and Lounge,43.665179618013326,-79.41096552569321
Don Mills North,43.7459058,-79.352188,Perfect Chinese Restaurant 雅瓊海鮮酒家,43.78777423062292,-79.27029393705004
Don Mills North,43.7459058,-79.352188,The Royal Chinese Restaurant 避風塘小炒,43.78050473445372,-79.29884391314476
Don Mills North,43.7459058,-79.352188,Sassafraz | Cafe | Restaurant | Private Events,43.67034226367314,-79.39104050451753
Don Mills North,43.7459058,-79.352188,Fortune House Restaurant 富記,43.790024794317674,-79.30250916721887
Don Mills North,43.7459058,-79.352188,Sariwon Korean BBQ Restaurant 사리원,43.80870812591984,-79.42290072232572
Don Mills North,43.7459058,-79.352188,Inware Restaurant Equipment and Supplies 宏鑫餐具,43.80413,-79.29606
Don Mills North,43.7459058,-79.352188,Azure Restaurant & Bar,43.644749195919346,-79.38511295085902
Don Mills North,43.7459058,-79.352188,Symposium Cafe Restaurant & Lounge,43.77107544003332,-79.41339624610163
Don Mills North,43.7459058,-79.352188,Fortune Stone Restaurant 滾石餐廳,43.81994672231424,-79.32538162920089
Don Mills North,43.7459058,-79.352188,360 Restaurant,43.642537317144566,-79.38704201569328
Don Mills North,43.7459058,-79.352188,Hemispheres Restaurant & Bistro,43.65488413420439,-79.38593077371578
Don Mills North,43.7459058,-79.352188,Rol San Restaurant 龍笙棧,43.65431754076345,-79.39864998374682
Don Mills North,43.7459058,-79.352188,Mapo Korean BBQ Restaurant 마포상회,43.664095885903244,-79.41673815250397
Don Mills North,43.7459058,-79.352188,Alton Restaurant 益街坊,43.82558151136016,-79.27603832875346
Don Mills North,43.7459058,-79.352188,Karaikudi Chettinad South Indian Restaurant,43.756041539453136,-79.27627591942013
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,Sorento Restaurant,43.72657509457231,-79.34198930569546
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,Caribbean Palms Restaurant,43.71402823628145,-79.33404332370125
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,Mt Everest Restaurant,43.713265579296,-79.36652040161064
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,Katsura Japanese Restaurant 桂,43.75625865963421,-79.34957097779701
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,Union Restaurant,43.64585979013257,-79.41953208988866
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,東海漁村 Tasty BBQ Seafood Restaurant (Tasty BBQ Seafood Restaurant),43.79442474187201,-79.35330022583534
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,Makkalchon Korean Restaurant 맛깔촌,43.74494499908732,-79.2964935606234
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,Patio Indian Restaurant,43.722103,-79.335655
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,Victoria's Restaurant,43.64929834396347,-79.37643067251867
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,The Lakeview Restaurant,43.64943515996231,-79.42039021958406
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,Insomnia Restaurant and Lounge,43.665179618013326,-79.41096552569321
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,Sassafraz | Cafe | Restaurant | Private Events,43.67034226367314,-79.39104050451753
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,Azure Restaurant & Bar,43.644749195919346,-79.38511295085902
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,The Curry & Roti Restaurant,43.74255417829396,-79.30879201655391
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,Glow Restaurant,43.73422436980562,-79.34545443365278
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,360 Restaurant,43.642537317144566,-79.38704201569328
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,Perfect Chinese Restaurant 雅瓊海鮮酒家,43.78777423062292,-79.27029393705004
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,Chinese Halal Restaurant 中華牛羊館,43.79127199334216,-79.36698009117329
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,Hemispheres Restaurant & Bistro,43.65488413420439,-79.38593077371578
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,North Restaurant,43.79800072399557,-79.42493847474957
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,Rol San Restaurant 龍笙棧,43.65431754076345,-79.39864998374682
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,Isabella’s Boutique Restaurant,43.673767,-79.282703
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,Mapo Korean BBQ Restaurant 마포상회,43.664095885903244,-79.41673815250397
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,The Royal Chinese Restaurant 避風塘小炒,43.78050473445372,-79.29884391314476
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,Hot Spicy Spicy Chinese Restaurant 麻辣烫川菜馆,43.791342761629494,-79.3674938814755
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,Fortune House Restaurant 富記,43.790024794317674,-79.30250916721887
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,Inware Restaurant Equipment and Supplies 宏鑫餐具,43.80413,-79.29606
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,Sariwon Korean BBQ Restaurant 사리원,43.80870812591984,-79.42290072232572
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,Karaikudi Chettinad South Indian Restaurant,43.756041539453136,-79.27627591942013
"Don Mills South, Flemingdon Park",43.72589970000001,-79.340923,Fortune Stone Restaurant 滾石餐廳,43.81994672231424,-79.32538162920089
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Orly Restaurant & Grill,43.754493246006334,-79.44350727697311
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Symposium Cafe Restaurant & Lounge,43.77107544003332,-79.41339624610163
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Crave Restaurant,43.75313266555419,-79.45037841796875
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,North Restaurant,43.79800072399557,-79.42493847474957
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Union Restaurant,43.64585979013257,-79.41953208988866
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,東海漁村 Tasty BBQ Seafood Restaurant (Tasty BBQ Seafood Restaurant),43.79442474187201,-79.35330022583534
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Lee Town Restaurant,43.76419503107473,-79.4116255620473
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Sariwon Korean BBQ Restaurant 사리원,43.80870812591984,-79.42290072232572
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,The Lakeview Restaurant,43.64943515996231,-79.42039021958406
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Insomnia Restaurant and Lounge,43.665179618013326,-79.41096552569321
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Cottage Restaurant,43.77557162610398,-79.41323375417596
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Katsura Japanese Restaurant 桂,43.75625865963421,-79.34957097779701
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Victoria's Restaurant,43.64929834396347,-79.37643067251867
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Chinese Halal Restaurant 中華牛羊館,43.79127199334216,-79.36698009117329
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Shanghai Chinese Restaurant 상해반점,43.7772828010856,-79.41476943272222
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Sassafraz | Cafe | Restaurant | Private Events,43.67034226367314,-79.39104050451753
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Hot Spicy Spicy Chinese Restaurant 麻辣烫川菜馆,43.791342761629494,-79.3674938814755
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Song Cook's Authentic Korean Restaurant,43.79831502674248,-79.42227853160819
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Octagon Restaurant,43.81113035220627,-79.42260506974613
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Mapo Korean BBQ Restaurant 마포상회,43.664095885903244,-79.41673815250397
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Azure Restaurant & Bar,43.644749195919346,-79.38511295085902
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Symposium Café Restaurant & Lounge,43.8272541897973,-79.42657243659112
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Phoenix Restaurant 金鳳餐廳,43.831827913204194,-79.4049986221227
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,360 Restaurant,43.642537317144566,-79.38704201569328
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Rol San Restaurant 龍笙棧,43.65431754076345,-79.39864998374682
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Mt Everest Restaurant,43.713265579296,-79.36652040161064
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Hemispheres Restaurant & Bistro,43.65488413420439,-79.38593077371578
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Golden Horse Restaurant 澳門街,43.88043060021475,-79.39375823887445
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Lao Thai Restaurant,43.64284875,-79.42754375000001
"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Fortune Stone Restaurant 滾石餐廳,43.81994672231424,-79.32538162920089
"Northwood Park, York University",43.7679803,-79.48726190000002,Antepli. Turkish cafe and restaurant,43.765614,-79.488673
"Northwood Park, York University",43.7679803,-79.48726190000002,J's Bar & Restaurant,43.76546119812771,-79.48943674564362
"Northwood Park, York University",43.7679803,-79.48726190000002,Yunnan Kitchen Delights Restaurant,43.764599891245865,-79.48927062303483
"Northwood Park, York University",43.7679803,-79.48726190000002,De Kings Caribbean Restaurant,43.788072,-79.471312
"Northwood Park, York University",43.7679803,-79.48726190000002,Viet Huong (Vietnamese Noodle Restaurant),43.763863,-79.489289
"Northwood Park, York University",43.7679803,-79.48726190000002,Small Rooms Restaurant,43.76520765700588,-79.4827609786268
"Northwood Park, York University",43.7679803,-79.48726190000002,North Restaurant,43.79800072399557,-79.42493847474957
"Northwood Park, York University",43.7679803,-79.48726190000002,Union Restaurant,43.64585979013257,-79.41953208988866
"Northwood Park, York University",43.7679803,-79.48726190000002,Sariwon Korean BBQ Restaurant 사리원,43.80870812591984,-79.42290072232572
"Northwood Park, York University",43.7679803,-79.48726190000002,東海漁村 Tasty BBQ Seafood Restaurant (Tasty BBQ Seafood Restaurant),43.79442474187201,-79.35330022583534
"Northwood Park, York University",43.7679803,-79.48726190000002,Phoenix Restaurant Chinese Food,43.7543751219911,-79.52481216423945
"Northwood Park, York University",43.7679803,-79.48726190000002,The Lakeview Restaurant,43.64943515996231,-79.42039021958406
"Northwood Park, York University",43.7679803,-79.48726190000002,Insomnia Restaurant and Lounge,43.665179618013326,-79.41096552569321
"Northwood Park, York University",43.7679803,-79.48726190000002,Symposium Cafe Restaurant & Lounge,43.77107544003332,-79.41339624610163
"Northwood Park, York University",43.7679803,-79.48726190000002,Symposium Café Restaurant & Lounge,43.8272541897973,-79.42657243659112
"Northwood Park, York University",43.7679803,-79.48726190000002,Victoria's Restaurant,43.64929834396347,-79.37643067251867
"Northwood Park, York University",43.7679803,-79.48726190000002,Octagon Restaurant,43.81113035220627,-79.42260506974613
"Northwood Park, York University",43.7679803,-79.48726190000002,Chinese Halal Restaurant 中華牛羊館,43.79127199334216,-79.36698009117329
"Northwood Park, York University",43.7679803,-79.48726190000002,Katsura Japanese Restaurant 桂,43.75625865963421,-79.34957097779701
"Northwood Park, York University",43.7679803,-79.48726190000002,Phoenix Restaurant 金鳳餐廳,43.831827913204194,-79.4049986221227
"Northwood Park, York University",43.7679803,-79.48726190000002,Symposium Cafe Restaurant & Lounge,43.78506450100323,-79.54449352577889
"Northwood Park, York University",43.7679803,-79.48726190000002,Song Cook's Authentic Korean Restaurant,43.79831502674248,-79.42227853160819
"Northwood Park, York University",43.7679803,-79.48726190000002,Golden Horse Restaurant 澳門街,43.88043060021475,-79.39375823887445
"Northwood Park, York University",43.7679803,-79.48726190000002,Sassafraz | Cafe | Restaurant | Private Events,43.67034226367314,-79.39104050451753
"Northwood Park, York University",43.7679803,-79.48726190000002,Hot Spicy Spicy Chinese Restaurant 麻辣烫川菜馆,43.791342761629494,-79.3674938814755
"Northwood Park, York University",43.7679803,-79.48726190000002,Perkins Restaurant & Bakery,43.691977481453655,-79.57281053066248
"Northwood Park, York University",43.7679803,-79.48726190000002,Mapo Korean BBQ Restaurant 마포상회,43.664095885903244,-79.41673815250397
"Northwood Park, York University",43.7679803,-79.48726190000002,Symposium Cafe Restaurant & Lounge,43.846004,-79.5535
"Northwood Park, York University",43.7679803,-79.48726190000002,Azure Restaurant & Bar,43.644749195919346,-79.38511295085902
"Northwood Park, York University",43.7679803,-79.48726190000002,360 Restaurant,43.642537317144566,-79.38704201569328
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,La Traviata Restaurant,43.730442,-79.467662
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Aquarela Dominican Restaurant,43.72267563666041,-79.49808900291546
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Union Restaurant,43.64585979013257,-79.41953208988866
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Maya Restaurant,43.730142585225195,-79.46961522102356
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,The Lakeview Restaurant,43.64943515996231,-79.42039021958406
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,North Restaurant,43.79800072399557,-79.42493847474957
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Insomnia Restaurant and Lounge,43.665179618013326,-79.41096552569321
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,東海漁村 Tasty BBQ Seafood Restaurant (Tasty BBQ Seafood Restaurant),43.79442474187201,-79.35330022583534
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Victoria's Restaurant,43.64929834396347,-79.37643067251867
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Sariwon Korean BBQ Restaurant 사리원,43.80870812591984,-79.42290072232572
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Sassafraz | Cafe | Restaurant | Private Events,43.67034226367314,-79.39104050451753
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Mapo Korean BBQ Restaurant 마포상회,43.664095885903244,-79.41673815250397
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Symposium Cafe Restaurant & Lounge,43.77107544003332,-79.41339624610163
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Azure Restaurant & Bar,43.644749195919346,-79.38511295085902
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Katsura Japanese Restaurant 桂,43.75625865963421,-79.34957097779701
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Rol San Restaurant 龍笙棧,43.65431754076345,-79.39864998374682
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,360 Restaurant,43.642537317144566,-79.38704201569328
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Hemispheres Restaurant & Bistro,43.65488413420439,-79.38593077371578
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Chinese Halal Restaurant 中華牛羊館,43.79127199334216,-79.36698009117329
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Lao Thai Restaurant,43.64284875,-79.42754375000001
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Perkins Restaurant & Bakery,43.691977481453655,-79.57281053066248
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Sunrise House Korean Restaurant 해뜨는집,43.66418287914217,-79.41574611551155
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Hot Spicy Spicy Chinese Restaurant 麻辣烫川菜馆,43.791342761629494,-79.3674938814755
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,SCHOOL Restaurant,43.6377753703417,-79.42429737067897
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Mt Everest Restaurant,43.713265579296,-79.36652040161064
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Lalibela Restaurant,43.66214574755775,-79.42487048234243
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Symposium Café Restaurant & Lounge,43.8272541897973,-79.42657243659112
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Octagon Restaurant,43.81113035220627,-79.42260506974613
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Imonay House Restaurant 뉴 · 이모네집,43.66412292954772,-79.41581478743696
"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Domani Restaurant & Wine Bar,43.649235,-79.450229
Downsview West,43.7390146,-79.5069436,Aquarela Dominican Restaurant,43.72267563666041,-79.49808900291546
Downsview West,43.7390146,-79.5069436,Phoenix Restaurant Chinese Food,43.7543751219911,-79.52481216423945
Downsview West,43.7390146,-79.5069436,Parrot Nest Restaurant,43.739698,-79.514074
Downsview West,43.7390146,-79.5069436,Union Restaurant,43.64585979013257,-79.41953208988866
Downsview West,43.7390146,-79.5069436,The Lakeview Restaurant,43.64943515996231,-79.42039021958406
Downsview West,43.7390146,-79.5069436,North Restaurant,43.79800072399557,-79.42493847474957
Downsview West,43.7390146,-79.5069436,Insomnia Restaurant and Lounge,43.665179618013326,-79.41096552569321
Downsview West,43.7390146,-79.5069436,東海漁村 Tasty BBQ Seafood Restaurant (Tasty BBQ Seafood Restaurant),43.79442474187201,-79.35330022583534
Downsview West,43.7390146,-79.5069436,Perkins Restaurant & Bakery,43.691977481453655,-79.57281053066248
Downsview West,43.7390146,-79.5069436,Victoria's Restaurant,43.64929834396347,-79.37643067251867
